 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1       0.47682E-01      -0.31303E-01      -0.84644E-01      -0.25360E+01      -0.16335E+00      -0.77980E+00
      0      1       0.64739E-01      -0.18740E-01       0.21042E+00       0.43639E+00       0.53801E-01       0.15068E+01
      0      1       0.25200E-02      -0.13905E-01       0.36694E-01       0.11195E+01       0.11998E+00       0.46862E+01
      0      1       0.96777E-01       0.73123E-02      -0.54053E-03      -0.22070E+00       0.12569E+00      -0.75970E+00
      0      1       0.45880E-01       0.15056E-01      -0.62956E-01       0.59638E+00      -0.52936E-01      -0.39806E+01
      0      1       0.64164E-01       0.88153E-02      -0.25637E+00      -0.16507E+01      -0.12932E+00       0.78309E+00
      0      1      -0.23042E-01       0.19863E-02      -0.27771E+00      -0.12656E+01      -0.12409E+00      -0.86113E+00
      0      1      -0.21984E-01       0.15863E-01       0.24436E-01       0.28901E+01       0.36401E-01       0.23637E+01
      0      1       0.13975E-01      -0.16278E-01       0.10030E+00       0.20084E+01      -0.10355E+00       0.24326E+01
      0      1      -0.10217E-01      -0.75589E-03      -0.13921E+00       0.58845E+00      -0.13052E+00       0.21034E+01
      0      1      -0.34306E-01      -0.17710E-01       0.20693E+00       0.16878E+00       0.74168E-01       0.26410E+01
      0      1      -0.78601E-01      -0.12702E-01      -0.62302E-01       0.16194E+01       0.18499E+00       0.23746E+01
      0      1       0.27724E-01      -0.57796E-02       0.92159E-01      -0.12675E+01       0.74705E-01       0.49332E+00
      0      1       0.36310E-01      -0.26301E-01      -0.21355E+00      -0.33486E+00       0.15734E-01       0.14401E+00
      0      1      -0.57274E-01       0.29304E-01      -0.18464E+00      -0.15807E+01      -0.20967E-01      -0.29006E+00
      0      1      -0.46870E-01      -0.22307E-01       0.80818E-01       0.93722E+00       0.29542E+00       0.37055E+01
      0      1       0.27386E-01      -0.22575E-01       0.85247E-01       0.23060E+01       0.10242E+00       0.77071E+00
      0      1      -0.31275E-02      -0.40045E-01       0.20584E+00       0.20519E+01       0.52404E-01       0.11248E+01
      0      1      -0.24171E-01       0.34643E-02      -0.23429E-01      -0.54258E+00      -0.14487E+00       0.14407E+01
      0      1      -0.63893E-02      -0.17654E-01      -0.30373E+00      -0.29260E+01      -0.88356E-01       0.39359E+00
      0      1       0.60941E-01      -0.40594E-02       0.32916E-01      -0.10937E+01       0.14997E+00       0.25717E+01
      0      1       0.15588E-01      -0.64316E-02      -0.92987E-01      -0.13871E+01       0.97601E-01      -0.20982E+01
      0      1      -0.54228E-01      -0.35528E-01      -0.87415E-03       0.11450E+01      -0.20284E+00      -0.15337E+01
      0      1      -0.70348E-01      -0.17340E-01       0.27869E-01      -0.70962E+00      -0.10533E+00       0.20251E+01
      0      1       0.60033E-01       0.13980E-02       0.81714E-01       0.63095E+00      -0.26059E+00      -0.77559E+00
      0      1      -0.41427E-02      -0.74063E-02       0.76391E-01       0.11625E+00      -0.20404E+00      -0.45694E+01
      0      1       0.56608E-01       0.36006E-02       0.29626E+00       0.17268E+01       0.13905E+00       0.84892E+00
      0      1       0.65969E-01      -0.12054E-01      -0.36800E-01      -0.24344E+01      -0.57746E-01       0.95076E+00
      0      1       0.56284E-01       0.29755E-01      -0.16582E+00       0.11898E+01       0.33250E-01       0.17483E+01
      0      1      -0.63305E-01      -0.32419E-01       0.18755E+00       0.13401E+01      -0.15394E+00      -0.37033E-01
      0      1      -0.14640E-01       0.15495E-01       0.52511E-01      -0.15048E+01       0.31229E-01      -0.24632E+01
      0      1       0.25507E-01      -0.19638E-01       0.88385E-01      -0.91501E+00      -0.26044E+00      -0.13111E+01
      0      1      -0.13319E-01      -0.73314E-02       0.83850E-02      -0.88241E+00       0.27170E+00       0.16518E+01
      0      1      -0.45591E-01      -0.11068E-01       0.13111E-02      -0.19572E+01       0.25480E+00       0.11973E+01
      0      1       0.39081E-01       0.13769E-01      -0.17975E+00       0.79420E-01       0.26600E+00       0.16327E+01
      0      1       0.89700E-01       0.43757E-02      -0.63090E-01      -0.14816E+01       0.12602E+00      -0.11914E+00
      0      1       0.15551E-02       0.20326E-01      -0.23228E+00       0.11148E+01       0.87965E-01      -0.96916E+00
      0      1      -0.88784E-01       0.37987E-02       0.59791E-01       0.62262E+00       0.61679E-01       0.11312E+01
      0      1       0.37398E-01       0.12263E-01       0.21488E-01       0.11805E+01      -0.27026E+00      -0.75390E+00
      0      1       0.66855E-02       0.93196E-02      -0.24502E+00       0.63557E+00       0.18475E+00       0.12304E+01
      0      1       0.94812E-01       0.48799E-02       0.13809E+00      -0.56776E+00       0.92292E-01       0.11864E+01
      0      1       0.47664E-01       0.31830E-01       0.25558E-01       0.23417E+01       0.23548E-01      -0.42726E+00
      0      1      -0.60193E-01       0.25293E-02       0.60489E-01      -0.15985E+00      -0.93086E-01       0.23390E+01
      0      1       0.40451E-01       0.86913E-02       0.15465E+00       0.12356E+01      -0.16624E+00      -0.18550E+01
      0      1       0.68344E-01       0.30708E-02       0.23876E+00       0.60637E+00      -0.17052E+00      -0.15828E+01
      0      1       0.90594E-02      -0.34918E-03      -0.32629E-01      -0.14714E+01       0.14879E+00       0.11653E+01
      0      1      -0.91812E-01       0.10184E-01       0.50084E-01       0.90570E+00       0.62012E-03       0.18420E+01
      0      1      -0.15640E-01      -0.57749E-03      -0.19721E+00       0.16877E+01       0.87305E-01      -0.10340E+01
      0      1      -0.32930E-02       0.30062E-01      -0.26711E-02       0.15343E+01       0.12122E+00      -0.88662E+00
      0      1      -0.35071E-01      -0.80890E-02       0.18590E+00      -0.41391E+00       0.95877E-01      -0.42697E+00
      0      1       0.17264E-01       0.28047E-01       0.15522E+00       0.27538E+01       0.99767E-01       0.39376E+00
      0      1      -0.67056E-01      -0.19357E-01      -0.13876E+00       0.60349E+00       0.17465E+00       0.11208E+01
      0      1      -0.38964E-01       0.79927E-02      -0.65454E-01      -0.24041E+01       0.17467E+00       0.24845E+01
      0      1      -0.33110E-01       0.16009E-02       0.17452E+00       0.12441E+00       0.45780E-02       0.82265E+00
      0      1      -0.22208E-01       0.36081E-02       0.16485E+00      -0.78162E-01      -0.12708E+00      -0.23128E+01
      0      1       0.57002E-02       0.12686E-01      -0.14498E+00      -0.29783E+01       0.11404E+00      -0.90624E+00
      0      1       0.69369E-01      -0.20208E-01      -0.64364E-01      -0.18083E+01      -0.13410E+00      -0.96553E-01
      0      1       0.36264E-01      -0.29456E-01      -0.61786E-01       0.23193E+01      -0.15911E-01      -0.16966E+01
      0      1       0.18066E-01       0.73020E-02      -0.87277E-01       0.10869E+01      -0.53279E-01      -0.22445E+01
      0      1       0.73616E-01       0.95849E-02       0.16129E+00       0.15278E+01      -0.14174E+00       0.87087E+00
      0      1      -0.37007E-01      -0.76547E-02       0.21569E+00       0.28091E+01       0.40599E-01      -0.26891E+01
      0      1      -0.29383E-01      -0.13454E-01      -0.59347E-01       0.34041E+01       0.25378E-01       0.17345E+01
      0      1      -0.82659E-01      -0.24613E-01       0.39522E-01       0.13916E+01       0.25548E+00       0.18178E+01
      0      1       0.14448E-01      -0.13961E-01      -0.55395E-01       0.12462E+01       0.17503E+00      -0.10172E+01
      0      1      -0.39281E-01       0.82000E-02       0.88188E-01       0.19504E+00      -0.25212E+00       0.11427E+01
      0      1      -0.12078E-01       0.75838E-02       0.91100E-01       0.39314E+01       0.61621E-02      -0.13404E+01
      0      1       0.31073E-01       0.29431E-01      -0.38743E-02      -0.18771E+01       0.11262E+00      -0.93245E+00
      0      1      -0.69146E-01      -0.95153E-02      -0.15400E+00      -0.26174E+00       0.28222E+00       0.14456E+01
      0      1      -0.62901E-01      -0.16996E-01      -0.74045E-01      -0.12088E+01      -0.17438E+00       0.13022E+01
      0      1      -0.49808E-01      -0.12184E-01       0.13303E+00      -0.28719E+00       0.23551E+00       0.20030E+01
      0      1       0.38670E-01       0.16966E-01       0.12673E+00       0.11168E+01       0.63450E-01      -0.26135E+01
      0      1       0.13205E-01       0.22231E-01       0.24799E+00       0.35049E+01       0.13136E+00       0.10541E+01
      0      1       0.20669E-01       0.90793E-02       0.68444E-01       0.69901E+00       0.14563E+00       0.20954E+01
      0      1       0.27809E-01       0.56566E-02      -0.27923E+00       0.13617E-01      -0.10497E+00       0.27798E+00
      0      1       0.86585E-01      -0.60510E-03      -0.14839E+00      -0.20281E+01      -0.86993E-01       0.55969E-01
      0      1      -0.14339E-01       0.26177E-01      -0.25770E-02       0.21065E+01       0.58398E-01      -0.22449E+01
      0      1      -0.45511E-01       0.80685E-02      -0.22213E+00      -0.14756E+01       0.28812E+00       0.23398E+01
      0      1      -0.33223E-01      -0.46135E-02       0.50977E-01       0.29033E+01       0.70520E-01       0.47956E+00
      0      1      -0.18220E-01      -0.36491E-01       0.13234E+00       0.28476E+01       0.36815E-01      -0.42969E+00
      0      1       0.24729E-01      -0.18476E-02      -0.83171E-01       0.56568E+00      -0.44087E-01       0.17240E+01
      0      1      -0.67847E-02      -0.40643E-01       0.17276E+00      -0.11751E+00       0.68142E-01       0.20486E+01
      0      1       0.74680E-01      -0.15398E-01       0.20558E+00       0.92715E+00      -0.12841E+00      -0.54023E+00
      0      1       0.94472E-02       0.26110E-02       0.15883E+00      -0.54052E+00      -0.24779E+00       0.91659E+00
      0      1       0.60729E-02       0.11973E-02      -0.18013E+00      -0.14180E+01      -0.32389E-01      -0.15132E+01
      0      1       0.45432E-01      -0.84544E-02       0.10227E-01      -0.25790E+01       0.22396E+00       0.12057E+01
      0      1      -0.46904E-01      -0.12039E-01       0.20784E+00       0.17694E+01      -0.19064E+00       0.91096E-01
      0      1      -0.16521E-01      -0.17265E-01      -0.14609E+00       0.38994E+00      -0.19286E+00      -0.17988E+01
      0      1       0.74621E-01      -0.84487E-02      -0.22229E+00      -0.14073E-01       0.81249E-01      -0.53004E+00
      0      1       0.15942E-01      -0.19988E-01      -0.12341E+00      -0.25271E+01      -0.12030E+00       0.22592E+01
      0      1       0.56199E-01      -0.20033E-01       0.25553E-01       0.23149E+01       0.66495E-01      -0.70948E+00
      0      1      -0.40652E-01      -0.63696E-02       0.36464E+00       0.30844E+01       0.32321E-01      -0.35358E+00
      0      1      -0.38839E-02      -0.99827E-02      -0.39688E-01       0.81558E+00      -0.12574E+00       0.19992E+01
      0      1      -0.78871E-01       0.31957E-02      -0.21622E+00      -0.15665E+01      -0.36089E-01       0.31714E+00
      0      1       0.65899E-01       0.56321E-02      -0.19706E+00      -0.18389E+01       0.21617E-01      -0.14170E+01
      0      1       0.48620E-01       0.15393E-01      -0.25871E+00      -0.32607E+01       0.12548E-01      -0.24367E+00
      0      1       0.31390E-01      -0.80928E-02      -0.13654E+00       0.13933E+01      -0.18667E+00      -0.30431E+01
      0      1       0.37764E-01      -0.77832E-02       0.13100E-01       0.17445E+01      -0.63400E-01       0.25544E+01
      0      1      -0.32411E-01      -0.14296E-02      -0.72207E-01      -0.18528E+01       0.98203E-01       0.10742E+01
      0      1       0.30475E-01      -0.20141E-01      -0.47044E-01       0.25412E+01      -0.17289E+00      -0.14919E+01
      0      1       0.70188E-01      -0.24250E-01      -0.53960E-01      -0.23433E+01      -0.68009E-01      -0.12621E+01
      0      1      -0.66749E-01      -0.22342E-01       0.67164E-01      -0.97882E+00       0.54668E-01       0.29170E+01
      0      1       0.57320E-01       0.22410E-01       0.13040E+00      -0.96150E+00       0.16237E+00       0.16871E+01
      0      1      -0.22499E-01      -0.38135E-01       0.11984E+00       0.68784E+00       0.16480E+00      -0.94469E+00
      0      1       0.19123E-01      -0.15951E-01      -0.21623E+00      -0.25374E+01      -0.75989E-01      -0.21672E+01
      0      1      -0.46163E-01       0.10647E-01      -0.98230E-01       0.14435E+01      -0.14218E+00      -0.10666E+01
      0      1      -0.14594E-01      -0.45488E-02      -0.23289E-01      -0.13948E+01      -0.11578E+00      -0.29496E+01
      0      1       0.31166E-02       0.18337E-01       0.10215E+00      -0.19745E+01       0.16790E+00       0.82319E-01
      0      1       0.51893E-01      -0.17489E-01      -0.12207E+00      -0.34939E+01      -0.13207E+00       0.64588E+00
      0      1       0.17007E-01       0.26853E-01       0.17089E+00       0.84017E+00       0.39350E-01       0.26477E+01
      0      1       0.63307E-01      -0.33949E-02       0.22249E+00       0.89180E+00       0.99431E-01      -0.74741E+00
      0      1      -0.17930E-01       0.15089E-01       0.15881E+00       0.28131E+01       0.34927E-01      -0.25820E+01
      0      1      -0.42555E-01      -0.37657E-02      -0.20147E+00       0.19650E+01       0.64497E-01       0.23251E+00
      0      1       0.73810E-01      -0.26257E-01      -0.74068E-01      -0.12970E+01      -0.15494E+00      -0.10126E+01
      0      1      -0.16821E-01      -0.12296E-01       0.23810E-02      -0.85189E+00       0.20040E+00      -0.10507E+01
      0      1      -0.31490E-02      -0.68010E-02      -0.29506E+00      -0.82889E+00      -0.12139E+00       0.51608E+00
      0      1      -0.42941E-01      -0.44505E-03       0.78773E-01       0.38423E+00       0.26548E+00       0.32472E+01
      0      1      -0.99017E-02      -0.25622E-01       0.31425E-01       0.81373E+00      -0.17088E-01       0.13272E+01
      0      1       0.28386E-02      -0.15998E-01       0.95919E-02       0.93484E+00      -0.25322E+00      -0.39675E+01
      0      1       0.56223E-01       0.61207E-02      -0.89039E-01       0.13262E+01      -0.18865E+00       0.82135E+00
      0      1      -0.36509E-01       0.11453E-01       0.28093E+00       0.24023E+01      -0.79250E-02      -0.12615E+01
      0      1       0.35160E-01      -0.21201E-01      -0.14805E+00      -0.56577E+00       0.24691E+00       0.93377E+00
      0      1      -0.65737E-01       0.16557E-01       0.90316E-01       0.20040E+00      -0.53390E-01      -0.14989E-02
